e1 m-,e1 m+,e1 n-,e1 n+,e1 h-,e1 h+,e2 m-,e2 m+,e2 n-,e2 n+,e2 h-,e2 h+,e3 m-,e3 m+,e3 n-,e3 n+,e3 h-,e3 h+,e4 m-,e4 m+,e4 n-,e4 n+,e4 h-,e4 h+,e5 m-,e5 m+,e5 n-,e5 n+,e5 h-,e5 h+,e6 m-,e6 m+,e6 n-,e6 n+,e6 h-,e6 h+
0.23,0.57,0.37,0.68,-0.25,0.4,0.32,0.86,0.13,0.14,0.0,0.5499999999999999,0.33,0.85,0.10,0.33,-0.18,0.57,0.41,0.78,0.18,0.50,-0.28,0.4100000000000001,0.30,0.78,0.11,0.15,0.06999999999999998,0.59,0.58,0.81,0.13,0.20,-0.010000000000000064,0.29000000000000004
0.91,0.97,0.01,0.04,-0.009999999999999974,0.07999999999999997,0.02,0.31,0.46,0.50,0.18999999999999995,0.52,0.97,0.99,0.00,0.02,-0.009999999999999992,0.030000000000000027,0.04,0.27,0.14,0.37,0.36,0.82,0.50,0.60,0.26,0.27,0.13,0.24,0.66,0.69,0.13,0.31,5.551115123125783e-17,0.20999999999999996
0.78,0.96,0.02,0.04,3.469446951953614e-17,0.19999999999999998,0.01,0.53,0.24,0.51,-0.040000000000000036,0.75,0.70,0.75,0.10,0.12,0.13,0.20000000000000004,0.55,0.96,0.03,0.24,-0.19999999999999996,0.41999999999999993,0.26,0.46,0.17,0.23,0.31000000000000005,0.57,0.21,0.73,0.16,0.68,-0.41000000000000003,0.63
0.97,0.99,0.00,0.03,-0.01999999999999999,0.030000000000000027,0.73,0.76,0.03,0.19,0.04999999999999999,0.24000000000000002,0.55,0.94,0.02,0.35,-0.2899999999999999,0.42999999999999994,0.60,0.82,0.17,0.27,-0.08999999999999997,0.23,0.46,0.47,0.30,0.36,0.17000000000000004,0.24000000000000005,0.51,0.86,0.03,0.28,-0.14,0.45999999999999996
0.66,0.68,0.29,0.31,0.009999999999999953,0.04999999999999999,0.91,0.93,0.02,0.03,0.03999999999999995,0.06999999999999997,0.90,0.96,0.03,0.05,-0.009999999999999967,0.06999999999999998,0.73,0.84,0.01,0.27,-0.10999999999999999,0.26,0.55,0.72,0.27,0.40,-0.12,0.17999999999999994,0.60,0.75,0.06,0.07,0.18,0.34
0.96,0.99,0.01,0.03,-0.01999999999999999,0.030000000000000034,0.24,0.95,0.02,0.40,-0.35,0.74,0.71,0.73,0.09,0.10,0.17,0.20000000000000004,0.63,0.99,0.01,0.19,-0.18,0.36,0.65,0.92,0.03,0.08,-4.163336342344337e-17,0.31999999999999995,0.09,0.36,0.07,0.71,-0.06999999999999995,0.8400000000000001
0.82,0.97,0.01,0.04,-0.009999999999999974,0.17000000000000004,0.34,0.69,0.30,0.39,-0.07999999999999996,0.35999999999999993,0.55,0.63,0.05,0.41,-0.03999999999999998,0.39999999999999997,0.65,0.79,0.10,0.21,-2.7755575615628914e-17,0.24999999999999997,0.12,0.80,0.17,0.22,-0.020000000000000046,0.71,0.03,0.53,0.37,0.93,-0.4600000000000001,0.6
0.33,0.86,0.11,0.55,-0.41000000000000003,0.5599999999999999,0.51,0.54,0.05,0.11,0.35,0.44,0.86,0.88,0.07,0.12,0.0,0.07,0.26,0.28,0.39,0.71,0.010000000000000009,0.35,0.32,0.56,0.36,0.61,-0.17000000000000004,0.31999999999999995,0.16,0.21,0.46,0.74,0.050000000000000044,0.37999999999999995
0.60,0.80,0.12,0.19,0.009999999999999953,0.28,0.47,0.71,0.23,0.28,0.010000000000000009,0.30000000000000004,0.16,0.96,0.02,0.50,-0.45999999999999996,0.82,0.69,0.87,0.09,0.21,-0.07999999999999999,0.22000000000000006,0.93,0.99,0.00,0.02,-0.009999999999999992,0.06999999999999995,0.48,0.59,0.26,0.40,0.010000000000000009,0.26
0.02,0.73,0.16,0.66,-0.39,0.82,0.95,1.00,0.00,0.02,-0.02,0.050000000000000044,0.23,0.84,0.02,0.13,0.030000000000000027,0.75,0.93,0.93,0.07,0.07,-5.551115123125783e-17,-5.551115123125783e-17,0.12,0.72,0.04,0.36,-0.07999999999999996,0.84,0.67,0.72,0.11,0.17,0.11000000000000001,0.21999999999999997
0.04,0.46,0.32,0.73,-0.18999999999999995,0.6399999999999999,0.47,1.00,0.00,0.51,-0.51,0.53,0.18,0.92,0.02,0.78,-0.7000000000000001,0.8,0.25,0.46,0.04,0.24,0.30000000000000004,0.71,0.49,0.71,0.20,0.30,-0.009999999999999953,0.31,0.03,0.30,0.24,0.97,-0.27,0.73
0.68,0.73,0.26,0.30,-0.02999999999999997,0.05999999999999994,0.56,0.71,0.22,0.31,-0.019999999999999962,0.21999999999999995,0.91,0.99,0.00,0.08,-0.06999999999999999,0.08999999999999997,0.58,0.76,0.24,0.38,-0.14,0.18000000000000005,0.21,0.86,0.02,0.53,-0.39,0.77,0.26,0.92,0.01,0.72,-0.64,0.73
0.49,0.77,0.15,0.33,-0.10000000000000003,0.36,0.06,0.32,0.32,0.94,-0.26,0.6199999999999999,0.39,1.00,0.00,0.44,-0.44,0.61,0.98,1.00,0.00,0.02,-0.02,0.020000000000000018,0.25,0.32,0.65,0.72,-0.040000000000000036,0.09999999999999998,0.02,0.57,0.23,0.87,-0.43999999999999995,0.75
0.06,0.43,0.23,0.37,0.20000000000000007,0.71,0.18,0.58,0.05,0.41,0.010000000000000064,0.77,0.79,0.99,0.01,0.09,-0.07999999999999999,0.19999999999999996,0.39,0.93,0.06,0.51,-0.44000000000000006,0.55,0.08,0.23,0.06,0.83,-0.05999999999999994,0.8600000000000001,0.42,0.97,0.01,0.08,-0.049999999999999975,0.5700000000000001
0.51,0.75,0.24,0.26,-0.010000000000000009,0.25,0.41,0.53,0.17,0.23,0.23999999999999996,0.42000000000000004,0.52,0.59,0.32,0.45,-0.03999999999999998,0.15999999999999998,0.29,0.56,0.32,0.52,-0.08000000000000007,0.38999999999999996,0.24,0.56,0.22,0.69,-0.25,0.54,0.64,0.94,0.04,0.05,0.01000000000000005,0.32
0.14,0.81,0.17,0.66,-0.4700000000000001,0.69,0.21,0.71,0.15,0.32,-0.02999999999999997,0.64,0.60,0.66,0.25,0.31,0.02999999999999997,0.15000000000000002,0.83,1.00,0.00,0.00,0.0,0.17000000000000004,0.25,0.64,0.27,0.36,0.0,0.48,0.48,0.88,0.03,0.32,-0.2,0.49
0.62,0.84,0.13,0.31,-0.14999999999999997,0.25,0.63,0.81,0.03,0.24,-0.050000000000000044,0.33999999999999997,0.73,0.99,0.01,0.14,-0.13,0.26,0.53,0.82,0.05,0.31,-0.12999999999999995,0.42,0.34,0.97,0.02,0.14,-0.10999999999999999,0.6399999999999999,0.48,0.72,0.06,0.28,0.0,0.46
0.16,0.71,0.24,0.32,-0.02999999999999997,0.6,0.61,0.94,0.04,0.24,-0.17999999999999994,0.35000000000000003,0.54,0.96,0.04,0.18,-0.13999999999999996,0.42,0.40,0.66,0.22,0.55,-0.21000000000000008,0.38,0.59,0.82,0.05,0.07,0.11000000000000004,0.36000000000000004,0.55,0.85,0.03,0.15,2.7755575615628914e-17,0.41999999999999993
0.54,0.74,0.17,0.35,-0.08999999999999997,0.2899999999999999,0.24,0.70,0.12,0.23,0.07000000000000003,0.64,0.56,0.88,0.09,0.29,-0.16999999999999998,0.35,0.41,0.95,0.04,0.21,-0.15999999999999995,0.55,0.91,0.97,0.02,0.07,-0.03999999999999998,0.06999999999999997,0.33,0.87,0.01,0.50,-0.37,0.6599999999999999
0.91,0.92,0.05,0.05,0.029999999999999957,0.039999999999999966,0.90,1.00,0.00,0.08,-0.08,0.09999999999999998,0.84,0.99,0.01,0.05,-0.039999999999999994,0.15000000000000002,0.07,0.24,0.73,0.84,-0.07999999999999996,0.19999999999999996,0.25,0.85,0.04,0.44,-0.29,0.71,0.46,0.66,0.04,0.46,-0.12000000000000005,0.5
0.48,0.68,0.22,0.25,0.06999999999999995,0.30000000000000004,0.72,0.82,0.13,0.26,-0.07999999999999996,0.15000000000000002,0.45,0.90,0.08,0.15,-0.05000000000000002,0.47000000000000003,0.79,0.96,0.03,0.11,-0.06999999999999997,0.17999999999999997,0.89,0.91,0.08,0.08,0.009999999999999967,0.029999999999999985,0.06,0.44,0.02,0.48,0.08000000000000007,0.9199999999999999
0.56,0.84,0.08,0.09,0.07000000000000003,0.35999999999999993,0.47,0.69,0.05,0.44,-0.12999999999999995,0.48000000000000004,0.78,0.87,0.07,0.13,0.0,0.14999999999999997,0.56,0.94,0.05,0.34,-0.27999999999999997,0.38999999999999996,0.29,0.36,0.44,0.63,0.010000000000000009,0.26999999999999996,0.31,0.56,0.37,0.49,-0.050000000000000044,0.31999999999999995
0.24,0.73,0.20,0.68,-0.41000000000000003,0.56,0.60,0.94,0.02,0.16,-0.09999999999999995,0.38,0.82,0.99,0.00,0.10,-0.09,0.18000000000000005,0.24,0.42,0.09,0.71,-0.1299999999999999,0.67,0.78,0.99,0.01,0.08,-0.06999999999999999,0.20999999999999996,0.10,0.70,0.27,0.46,-0.15999999999999998,0.63
0.46,0.93,0.06,0.38,-0.31000000000000005,0.48000000000000004,0.47,0.89,0.05,0.51,-0.4,0.48000000000000004,0.72,0.91,0.09,0.15,-0.060000000000000026,0.19000000000000003,0.09,0.59,0.19,0.84,-0.42999999999999994,0.72,0.67,0.93,0.03,0.03,0.03999999999999995,0.29999999999999993,0.43,0.72,0.16,0.53,-0.25,0.41000000000000003
0.96,0.98,0.00,0.01,0.010000000000000018,0.040000000000000036,0.58,0.93,0.01,0.37,-0.30000000000000004,0.41000000000000003,0.60,0.89,0.02,0.21,-0.1,0.38,0.06,0.49,0.35,0.71,-0.19999999999999996,0.59,0.86,0.89,0.10,0.13,-0.020000000000000018,0.04000000000000001,0.44,0.73,0.04,0.51,-0.24,0.52
0.68,0.81,0.06,0.17,0.019999999999999934,0.25999999999999995,0.22,0.25,0.23,0.64,0.10999999999999999,0.55,0.33,0.92,0.03,0.41,-0.33,0.6399999999999999,0.80,0.92,0.02,0.12,-0.040000000000000036,0.17999999999999997,0.57,0.89,0.03,0.23,-0.12000000000000002,0.4,0.94,0.99,0.00,0.00,0.010000000000000009,0.06000000000000005
0.43,0.52,0.30,0.52,-0.040000000000000036,0.2700000000000001,0.49,0.83,0.10,0.31,-0.13999999999999996,0.41000000000000003,0.87,0.93,0.06,0.12,-0.050000000000000044,0.07,0.44,0.58,0.40,0.47,-0.04999999999999993,0.16000000000000003,0.20,0.83,0.01,0.46,-0.29,0.79,0.51,1.00,0.00,0.02,-0.02,0.49
0.20,1.00,0.00,0.13,-0.13,0.8,0.92,0.99,0.01,0.02,-0.009999999999999992,0.06999999999999997,0.78,0.99,0.01,0.12,-0.10999999999999999,0.20999999999999996,0.50,0.53,0.24,0.31,0.15999999999999998,0.26,0.67,0.86,0.08,0.16,-0.01999999999999999,0.24999999999999994,0.32,0.60,0.22,0.45,-0.04999999999999999,0.45999999999999996
0.51,0.91,0.01,0.11,-0.02000000000000003,0.48,0.36,0.46,0.31,0.50,0.040000000000000036,0.33,0.11,0.64,0.09,0.84,-0.48,0.8,0.46,0.77,0.02,0.37,-0.14,0.52,0.36,0.59,0.10,0.25,0.16000000000000003,0.54,0.80,0.86,0.05,0.10,0.04000000000000001,0.14999999999999997
0.68,0.94,0.03,0.28,-0.21999999999999997,0.2899999999999999,0.73,0.83,0.10,0.17,2.7755575615628914e-17,0.17,0.97,0.98,0.00,0.00,0.020000000000000018,0.030000000000000027,0.10,0.66,0.05,0.22,0.11999999999999997,0.85,0.65,0.65,0.16,0.31,0.03999999999999998,0.18999999999999997,0.76,0.97,0.02,0.11,-0.07999999999999997,0.22
0.74,0.82,0.04,0.06,0.12000000000000005,0.22,0.66,0.81,0.04,0.16,0.029999999999999943,0.3,0.23,0.68,0.26,0.67,-0.3500000000000001,0.51,0.79,0.94,0.04,0.14,-0.07999999999999996,0.16999999999999996,0.70,0.73,0.18,0.27,0.0,0.12000000000000005,0.40,0.71,0.13,0.47,-0.17999999999999994,0.47
0.41,0.89,0.02,0.30,-0.19,0.5700000000000001,0.55,0.72,0.07,0.17,0.11000000000000001,0.37999999999999995,0.86,0.93,0.05,0.07,-5.551115123125783e-17,0.09000000000000001,0.33,0.83,0.05,0.50,-0.32999999999999996,0.6199999999999999,0.87,0.95,0.03,0.04,0.010000000000000044,0.1,0.36,0.68,0.02,0.18,0.13999999999999996,0.62
0.08,0.62,0.20,0.91,-0.53,0.72,0.59,0.82,0.13,0.39,-0.20999999999999996,0.28,0.91,0.97,0.01,0.03,2.7755575615628914e-17,0.07999999999999997,0.31,0.86,0.03,0.10,0.04000000000000001,0.6599999999999999,0.69,0.84,0.14,0.16,2.7755575615628914e-17,0.17000000000000004,0.82,0.96,0.01,0.12,-0.07999999999999996,0.17000000000000004
0.41,0.67,0.01,0.25,0.07999999999999996,0.5800000000000001,0.35,0.86,0.02,0.54,-0.4,0.63,0.72,0.97,0.02,0.25,-0.21999999999999997,0.26,0.08,0.30,0.62,0.87,-0.17000000000000004,0.30000000000000004,0.56,0.80,0.12,0.24,-0.040000000000000036,0.31999999999999995,0.30,0.97,0.03,0.32,-0.29,0.6699999999999999
0.88,0.94,0.04,0.06,5.551115123125783e-17,0.07999999999999999,0.88,1.00,0.00,0.01,-0.01,0.12,0.41,0.48,0.35,0.56,-0.040000000000000036,0.2400000000000001,0.78,0.84,0.08,0.18,-0.019999999999999962,0.13999999999999996,0.02,0.48,0.08,0.97,-0.44999999999999996,0.9,0.94,0.98,0.01,0.05,-0.029999999999999985,0.05000000000000005
0.05,0.92,0.08,0.19,-0.11000000000000004,0.87,0.51,0.73,0.18,0.38,-0.10999999999999999,0.31,1.00,1.00,0.00,0.00,0.0,0.0,0.55,0.61,0.36,0.43,-0.03999999999999998,0.08999999999999997,0.37,0.44,0.26,0.54,0.020000000000000018,0.37,0.43,0.88,0.11,0.49,-0.37,0.4600000000000001
0.17,0.47,0.18,0.54,-0.010000000000000009,0.6499999999999999,0.20,0.40,0.31,0.40,0.19999999999999996,0.49000000000000005,0.85,0.93,0.02,0.13,-0.06000000000000005,0.13000000000000003,0.17,0.56,0.28,0.59,-0.15000000000000002,0.5499999999999999,0.21,0.38,0.42,0.76,-0.14,0.37000000000000005,0.85,0.95,0.04,0.09,-0.03999999999999995,0.11000000000000001
0.69,0.94,0.03,0.24,-0.17999999999999994,0.28,0.29,0.61,0.05,0.34,0.04999999999999999,0.6599999999999999,0.20,0.51,0.43,0.62,-0.13,0.37000000000000005,0.75,0.81,0.05,0.22,-0.030000000000000054,0.2,0.05,0.14,0.35,0.38,0.48,0.6,0.97,0.99,0.01,0.02,-0.009999999999999992,0.020000000000000025
0.40,0.44,0.43,0.57,-0.009999999999999898,0.16999999999999998,0.14,0.63,0.16,0.72,-0.35,0.7,0.25,0.34,0.48,0.59,0.06999999999999995,0.27,0.33,0.60,0.05,0.59,-0.18999999999999995,0.6199999999999999,0.81,0.84,0.06,0.11,0.05000000000000003,0.12999999999999995,0.01,0.28,0.18,0.85,-0.13,0.81
0.11,0.40,0.09,0.89,-0.29000000000000004,0.8,0.55,0.82,0.03,0.29,-0.10999999999999993,0.41999999999999993,0.93,0.97,0.03,0.05,-0.019999999999999976,0.03999999999999995,0.22,0.64,0.29,0.44,-0.08000000000000002,0.49000000000000005,0.69,0.79,0.13,0.29,-0.08000000000000002,0.18000000000000005,0.91,0.99,0.00,0.00,0.010000000000000009,0.08999999999999997
0.13,0.30,0.35,0.86,-0.16000000000000003,0.52,0.20,0.96,0.01,0.47,-0.42999999999999994,0.79,0.56,0.88,0.00,0.31,-0.19,0.43999999999999995,0.81,0.99,0.00,0.16,-0.15,0.18999999999999995,0.50,0.69,0.05,0.46,-0.14999999999999997,0.45,0.15,0.93,0.00,0.71,-0.64,0.85
0.84,0.89,0.00,0.04,0.06999999999999998,0.16000000000000003,0.88,0.95,0.02,0.11,-0.059999999999999956,0.09999999999999999,0.91,0.96,0.02,0.06,-0.019999999999999962,0.06999999999999997,0.19,0.65,0.23,0.52,-0.17000000000000004,0.5800000000000001,0.31,0.92,0.05,0.18,-0.10000000000000003,0.6399999999999999,0.39,0.99,0.00,0.23,-0.22,0.61
0.51,0.93,0.06,0.13,-0.06000000000000005,0.43,0.21,0.50,0.06,0.23,0.27,0.73,0.71,0.80,0.12,0.14,0.05999999999999994,0.17000000000000004,0.18,0.23,0.50,0.64,0.13,0.32000000000000006,0.01,0.06,0.05,0.49,0.44999999999999996,0.94,0.39,0.56,0.06,0.54,-0.10000000000000009,0.55
0.62,0.80,0.20,0.26,-0.06000000000000005,0.18,0.92,0.98,0.02,0.06,-0.03999999999999998,0.059999999999999956,0.94,0.97,0.02,0.06,-0.02999999999999997,0.04000000000000005,0.36,0.81,0.03,0.04,0.14999999999999994,0.61,0.47,0.60,0.11,0.46,-0.06,0.42000000000000004,0.18,0.73,0.24,0.64,-0.37,0.5800000000000001
0.45,0.77,0.18,0.26,-0.030000000000000027,0.37000000000000005,0.59,0.87,0.09,0.20,-0.07,0.32000000000000006,0.44,0.87,0.06,0.35,-0.21999999999999997,0.5,0.57,0.59,0.36,0.38,0.030000000000000027,0.07000000000000006,0.80,0.94,0.06,0.13,-0.06999999999999995,0.13999999999999996,0.11,0.32,0.41,0.70,-0.020000000000000018,0.48000000000000004
0.49,0.76,0.08,0.24,0.0,0.43,0.09,0.50,0.42,0.52,-0.020000000000000018,0.49000000000000005,0.73,0.74,0.06,0.14,0.12,0.21000000000000002,0.97,1.00,0.00,0.03,-0.03,0.030000000000000027,0.55,0.61,0.38,0.38,0.010000000000000009,0.06999999999999995,0.89,0.92,0.06,0.08,-4.163336342344337e-17,0.04999999999999999
0.68,0.74,0.03,0.15,0.11000000000000001,0.2899999999999999,0.63,0.77,0.14,0.35,-0.12,0.22999999999999998,0.60,0.87,0.07,0.13,0.0,0.33,0.28,0.99,0.01,0.53,-0.52,0.71,0.09,0.34,0.55,0.89,-0.2300000000000001,0.36,0.22,0.62,0.08,0.47,-0.08999999999999997,0.7000000000000001
0.82,0.94,0.02,0.17,-0.10999999999999996,0.16000000000000006,0.34,0.63,0.10,0.28,0.08999999999999997,0.5599999999999999,0.73,0.91,0.08,0.19,-0.10000000000000003,0.19,0.42,0.99,0.00,0.55,-0.54,0.5800000000000001,0.67,0.93,0.01,0.20,-0.13000000000000006,0.31999999999999995,0.39,0.52,0.24,0.32,0.15999999999999998,0.37
0.42,0.85,0.09,0.37,-0.21999999999999997,0.4900000000000001,0.69,0.70,0.09,0.27,0.030000000000000027,0.22000000000000006,0.10,0.30,0.14,0.46,0.23999999999999994,0.76,0.12,0.75,0.14,0.51,-0.26,0.74,0.09,0.64,0.31,0.73,-0.37,0.6000000000000001,0.75,0.80,0.07,0.09,0.10999999999999996,0.18
0.28,0.45,0.39,0.72,-0.16999999999999993,0.32999999999999996,0.19,0.82,0.14,0.55,-0.37,0.67,0.43,0.58,0.28,0.49,-0.06999999999999995,0.29000000000000004,0.65,0.73,0.20,0.32,-0.04999999999999999,0.14999999999999997,0.44,0.61,0.32,0.39,0.0,0.24000000000000005,0.01,0.22,0.57,0.65,0.13,0.42000000000000004
0.35,0.60,0.25,0.39,0.010000000000000009,0.4,0.83,1.00,0.00,0.03,-0.03,0.17000000000000004,0.59,0.90,0.07,0.40,-0.30000000000000004,0.34,0.40,0.96,0.02,0.10,-0.05999999999999997,0.58,0.41,0.99,0.01,0.36,-0.35,0.5800000000000001,0.98,0.98,0.02,0.02,1.734723475976807e-17,1.734723475976807e-17
0.49,0.86,0.05,0.07,0.07,0.46,0.11,0.78,0.15,0.19,0.02999999999999997,0.74,0.54,0.83,0.03,0.42,-0.24999999999999994,0.42999999999999994,0.03,0.59,0.35,0.96,-0.5499999999999999,0.62,0.61,0.65,0.15,0.27,0.07999999999999996,0.24000000000000002,0.94,0.96,0.02,0.03,0.010000000000000037,0.04000000000000005
0.19,0.91,0.02,0.42,-0.33,0.79,0.08,0.87,0.04,0.31,-0.18,0.88,0.00,0.70,0.18,0.40,-0.09999999999999998,0.8200000000000001,0.58,0.78,0.03,0.04,0.17999999999999997,0.39,0.69,0.79,0.19,0.20,0.009999999999999953,0.12000000000000005,0.77,0.95,0.03,0.21,-0.15999999999999995,0.19999999999999998
0.48,0.74,0.25,0.33,-0.07,0.27,0.56,0.80,0.12,0.22,-0.020000000000000046,0.31999999999999995,0.42,0.61,0.12,0.53,-0.14,0.4600000000000001,0.25,0.66,0.27,0.67,-0.33000000000000007,0.48,0.42,0.63,0.25,0.36,0.010000000000000009,0.33000000000000007,0.69,0.82,0.01,0.25,-0.06999999999999995,0.30000000000000004
0.17,0.80,0.19,0.52,-0.32000000000000006,0.6399999999999999,0.99,1.00,0.00,0.01,-0.01,0.010000000000000009,0.40,0.58,0.24,0.54,-0.12,0.36,0.91,0.93,0.06,0.09,-0.020000000000000046,0.02999999999999997,0.55,0.71,0.20,0.25,0.040000000000000036,0.24999999999999994,0.50,0.51,0.02,0.08,0.41,0.48
0.38,0.92,0.00,0.35,-0.27,0.62,0.37,0.73,0.20,0.31,-0.03999999999999998,0.43,0.57,0.65,0.09,0.10,0.24999999999999997,0.3400000000000001,0.64,0.84,0.15,0.17,-0.009999999999999981,0.21,0.88,1.00,0.00,0.09,-0.09,0.12,0.74,0.85,0.01,0.05,0.10000000000000002,0.25
0.48,0.49,0.30,0.41,0.10000000000000003,0.22000000000000003,0.20,0.81,0.10,0.41,-0.22000000000000003,0.7000000000000001,0.35,0.41,0.39,0.54,0.050000000000000044,0.26,0.61,0.81,0.00,0.28,-0.09000000000000008,0.39,0.45,0.82,0.07,0.47,-0.2899999999999999,0.48000000000000004,0.46,0.69,0.03,0.26,0.050000000000000044,0.51
0.12,0.37,0.04,0.39,0.24,0.84,0.55,0.94,0.03,0.44,-0.37999999999999995,0.41999999999999993,0.87,0.92,0.02,0.04,0.03999999999999996,0.11,0.83,0.96,0.04,0.09,-0.04999999999999996,0.13000000000000003,0.46,0.63,0.11,0.32,0.04999999999999999,0.43000000000000005,0.06,0.06,0.48,0.72,0.21999999999999997,0.45999999999999996
0.44,0.83,0.05,0.06,0.11000000000000004,0.51,0.27,0.35,0.46,0.60,0.050000000000000044,0.26999999999999996,0.92,0.93,0.01,0.02,0.04999999999999995,0.06999999999999997,0.98,1.00,0.00,0.01,-0.01,0.020000000000000018,0.57,0.75,0.16,0.33,-0.08000000000000002,0.27,0.18,0.63,0.05,0.36,0.010000000000000009,0.77
0.25,0.33,0.44,0.63,0.039999999999999925,0.31,0.11,0.63,0.19,0.70,-0.32999999999999996,0.7,0.68,1.00,0.00,0.02,-0.02,0.31999999999999995,0.67,0.80,0.07,0.30,-0.10000000000000003,0.25999999999999995,0.12,0.19,0.50,0.52,0.29000000000000004,0.38,0.55,0.85,0.13,0.42,-0.26999999999999996,0.31999999999999995
0.12,0.97,0.01,0.35,-0.31999999999999995,0.87,0.16,0.54,0.09,0.64,-0.18000000000000005,0.75,0.34,0.71,0.28,0.54,-0.25,0.3799999999999999,0.35,0.95,0.05,0.40,-0.35,0.6,0.69,0.75,0.12,0.28,-0.030000000000000027,0.19000000000000006,0.82,0.85,0.03,0.06,0.09000000000000002,0.15000000000000005
0.83,0.97,0.02,0.15,-0.11999999999999997,0.15000000000000005,0.67,0.83,0.00,0.30,-0.12999999999999995,0.32999999999999996,0.07,0.79,0.02,0.36,-0.15000000000000002,0.9099999999999999,0.94,0.99,0.00,0.05,-0.039999999999999994,0.06000000000000005,0.75,0.84,0.10,0.18,-0.019999999999999962,0.15,1.00,1.00,0.00,0.00,0.0,0.0
0.83,0.96,0.02,0.17,-0.12999999999999998,0.15000000000000005,0.05,0.56,0.35,0.57,-0.13,0.6,0.73,0.99,0.01,0.11,-0.09999999999999999,0.26,0.77,0.91,0.08,0.09,-2.7755575615628914e-17,0.14999999999999997,0.89,0.94,0.06,0.08,-0.01999999999999995,0.04999999999999999,0.89,0.98,0.01,0.01,0.010000000000000018,0.09999999999999999
0.73,0.99,0.01,0.19,-0.18,0.26,0.36,0.60,0.34,0.62,-0.21999999999999997,0.3,0.43,0.72,0.23,0.43,-0.14999999999999997,0.3400000000000001,0.72,0.92,0.01,0.04,0.03999999999999996,0.27,0.43,0.95,0.01,0.33,-0.27999999999999997,0.56,0.30,0.75,0.00,0.66,-0.41000000000000003,0.7
0.29,0.31,0.11,0.38,0.30999999999999994,0.6,0.64,0.80,0.10,0.25,-0.050000000000000044,0.26,0.67,0.79,0.07,0.26,-0.050000000000000044,0.25999999999999995,0.52,0.67,0.13,0.20,0.12999999999999995,0.35,0.07,0.99,0.00,0.36,-0.35,0.9299999999999999,0.27,0.74,0.13,0.64,-0.38,0.6
0.57,0.60,0.35,0.35,0.050000000000000044,0.08000000000000007,0.57,0.58,0.31,0.38,0.040000000000000036,0.12000000000000005,0.86,0.90,0.07,0.07,0.02999999999999997,0.07,0.00,0.51,0.26,0.76,-0.27,0.74,0.70,0.98,0.01,0.01,0.010000000000000018,0.29000000000000004,0.54,0.88,0.09,0.10,0.01999999999999999,0.37
0.19,0.84,0.03,0.21,-0.04999999999999996,0.78,0.04,0.44,0.00,0.48,0.08000000000000007,0.96,0.03,0.59,0.11,0.88,-0.47,0.86,0.70,0.91,0.01,0.22,-0.13000000000000003,0.29000000000000004,0.64,0.71,0.09,0.15,0.14000000000000004,0.27,0.24,0.68,0.23,0.55,-0.2300000000000001,0.53
0.56,0.67,0.01,0.26,0.06999999999999995,0.42999999999999994,0.24,0.65,0.10,0.17,0.17999999999999997,0.66,0.30,0.43,0.21,0.25,0.32000000000000006,0.49,0.90,0.99,0.01,0.02,-0.009999999999999992,0.08999999999999998,0.87,0.99,0.01,0.11,-0.09999999999999999,0.12000000000000001,0.31,0.76,0.16,0.50,-0.26,0.5299999999999999
0.50,0.51,0.25,0.25,0.24,0.25,0.12,0.76,0.01,0.51,-0.27,0.87,0.22,0.25,0.08,0.13,0.62,0.7000000000000001,0.80,0.87,0.09,0.10,0.03,0.10999999999999996,0.92,0.96,0.00,0.08,-0.039999999999999966,0.07999999999999996,0.08,0.41,0.01,0.33,0.26000000000000006,0.91
0.63,0.92,0.07,0.28,-0.20000000000000007,0.3,0.97,0.98,0.00,0.01,0.010000000000000018,0.030000000000000027,0.90,0.96,0.02,0.03,0.010000000000000037,0.07999999999999997,0.63,0.70,0.13,0.30,5.551115123125783e-17,0.24,0.06,0.53,0.19,0.86,-0.39,0.75,0.35,0.58,0.34,0.62,-0.19999999999999996,0.31
0.31,0.98,0.01,0.29,-0.26999999999999996,0.6799999999999999,0.32,0.80,0.14,0.32,-0.12000000000000005,0.5399999999999999,0.91,0.93,0.07,0.08,-0.01000000000000005,0.019999999999999962,0.42,0.60,0.30,0.30,0.10000000000000003,0.2800000000000001,0.36,0.58,0.36,0.43,-0.009999999999999953,0.28,0.28,0.44,0.35,0.38,0.18000000000000005,0.37
0.36,0.50,0.04,0.44,0.06,0.6,0.31,0.69,0.24,0.26,0.050000000000000044,0.44999999999999996,0.74,0.92,0.02,0.22,-0.14000000000000004,0.24000000000000002,0.40,0.97,0.02,0.07,-0.03999999999999998,0.58,0.84,0.92,0.05,0.15,-0.07000000000000003,0.11000000000000003,0.20,0.36,0.09,0.33,0.31,0.7100000000000001
0.04,0.75,0.20,0.28,-0.030000000000000027,0.76,0.94,0.94,0.02,0.04,0.020000000000000052,0.04000000000000005,0.46,0.71,0.24,0.44,-0.14999999999999997,0.30000000000000004,0.60,0.67,0.10,0.20,0.12999999999999995,0.30000000000000004,0.11,0.51,0.08,0.43,0.06,0.81,0.33,0.41,0.49,0.57,0.02000000000000013,0.17999999999999994
