e1 m-,e1 m+,e1 n-,e1 n+,e1 h-,e1 h+,e2 m-,e2 m+,e2 n-,e2 n+,e2 h-,e2 h+,e3 m-,e3 m+,e3 n-,e3 n+,e3 h-,e3 h+,e4 m-,e4 m+,e4 n-,e4 n+,e4 h-,e4 h+,e5 m-,e5 m+,e5 n-,e5 n+,e5 h-,e5 h+,e6 m-,e6 m+,e6 n-,e6 n+,e6 h-,e6 h+
0.61,0.84,0.01,0.35,-0.18999999999999995,0.38,0.83,0.96,0.03,0.15,-0.10999999999999996,0.14000000000000004,0.71,0.88,0.08,0.17,-0.05000000000000002,0.21000000000000002,0.08,0.24,0.29,0.68,0.07999999999999996,0.6300000000000001,0.78,0.94,0.02,0.05,0.01000000000000005,0.19999999999999998,0.88,0.98,0.02,0.08,-0.059999999999999984,0.09999999999999999
0.04,0.15,0.63,0.79,0.05999999999999994,0.32999999999999996,0.29,0.76,0.15,0.18,0.06,0.5599999999999999,0.06,0.20,0.02,0.05,0.75,0.9199999999999999,0.56,0.79,0.16,0.38,-0.17000000000000004,0.2799999999999999,0.97,0.99,0.00,0.01,8.673617379884035e-18,0.030000000000000027,0.94,0.98,0.01,0.04,-0.019999999999999983,0.05000000000000005
0.84,0.86,0.14,0.14,0.0,0.020000000000000018,0.80,0.88,0.05,0.09,0.03,0.14999999999999997,0.24,0.64,0.31,0.74,-0.38,0.45,0.38,0.66,0.15,0.28,0.05999999999999994,0.47,0.05,0.72,0.23,0.30,-0.019999999999999962,0.72,0.92,0.92,0.06,0.06,0.019999999999999962,0.019999999999999962
0.21,0.71,0.21,0.48,-0.18999999999999995,0.5800000000000001,0.99,0.99,0.00,0.00,0.010000000000000009,0.010000000000000009,0.67,0.67,0.03,0.09,0.23999999999999996,0.29999999999999993,0.53,0.91,0.06,0.12,-0.030000000000000027,0.41,0.85,0.92,0.04,0.10,-0.020000000000000046,0.11000000000000001,0.62,0.63,0.21,0.38,-0.010000000000000009,0.17
0.01,0.44,0.30,0.75,-0.18999999999999995,0.69,0.04,0.05,0.92,0.95,0.0,0.039999999999999925,0.23,0.46,0.36,0.42,0.12000000000000005,0.41000000000000003,0.65,0.76,0.22,0.34,-0.10000000000000003,0.12999999999999998,0.83,0.87,0.08,0.17,-0.04000000000000001,0.09000000000000004,0.08,0.49,0.20,0.53,-0.020000000000000018,0.72
0.30,0.45,0.40,0.48,0.07000000000000006,0.29999999999999993,0.14,0.32,0.04,0.67,0.009999999999999898,0.82,0.21,0.35,0.22,0.51,0.14,0.5700000000000001,0.95,0.96,0.02,0.05,-0.009999999999999967,0.030000000000000044,1.00,1.00,0.00,0.00,0.0,0.0,0.39,0.63,0.34,0.60,-0.22999999999999998,0.26999999999999996
0.76,0.95,0.04,0.16,-0.10999999999999996,0.19999999999999998,0.09,0.70,0.15,0.22,0.08000000000000004,0.76,0.08,0.27,0.31,0.88,-0.15000000000000002,0.6100000000000001,0.10,0.78,0.01,0.76,-0.54,0.89,0.73,0.97,0.02,0.22,-0.18999999999999997,0.25,0.48,0.85,0.13,0.41,-0.25999999999999995,0.39
0.07,0.32,0.38,0.52,0.15999999999999992,0.5499999999999999,0.83,0.94,0.05,0.11,-0.04999999999999995,0.12000000000000004,0.68,0.93,0.01,0.25,-0.18000000000000005,0.30999999999999994,0.45,0.53,0.44,0.54,-0.07000000000000006,0.11000000000000004,0.33,0.70,0.09,0.56,-0.26,0.58,0.47,0.48,0.25,0.44,0.08000000000000002,0.28
0.28,0.80,0.02,0.36,-0.16000000000000003,0.7,0.03,0.13,0.53,0.89,-0.020000000000000018,0.43999999999999995,0.71,0.82,0.10,0.22,-0.03999999999999995,0.19000000000000003,1.00,1.00,0.00,0.00,0.0,0.0,0.15,0.36,0.61,0.70,-0.05999999999999994,0.24,0.46,0.77,0.02,0.37,-0.14,0.52
0.84,0.97,0.01,0.14,-0.10999999999999999,0.15000000000000002,0.09,0.36,0.64,0.78,-0.14,0.27,0.26,0.29,0.63,0.73,-0.020000000000000018,0.10999999999999999,0.67,0.71,0.17,0.23,0.060000000000000026,0.15999999999999995,0.26,0.97,0.00,0.03,2.7755575615628914e-17,0.74,0.91,0.92,0.01,0.06,0.019999999999999962,0.07999999999999997
0.41,0.95,0.01,0.25,-0.19999999999999996,0.5800000000000001,0.18,0.91,0.01,0.19,-0.10000000000000003,0.81,0.48,0.75,0.04,0.06,0.19,0.48000000000000004,0.50,0.69,0.08,0.22,0.09000000000000005,0.42,0.33,0.69,0.02,0.19,0.12000000000000005,0.6499999999999999,0.29,0.81,0.18,0.18,0.009999999999999953,0.53
0.45,0.83,0.13,0.41,-0.23999999999999994,0.42000000000000004,0.45,0.64,0.30,0.52,-0.16000000000000003,0.25000000000000006,0.47,0.79,0.06,0.44,-0.23000000000000004,0.47000000000000003,0.78,0.80,0.16,0.16,0.03999999999999995,0.05999999999999997,0.40,0.82,0.09,0.36,-0.17999999999999994,0.51,0.82,0.90,0.03,0.04,0.05999999999999998,0.15000000000000005
0.81,0.97,0.01,0.05,-0.019999999999999976,0.17999999999999994,0.30,0.52,0.44,0.64,-0.16000000000000003,0.25999999999999995,0.62,0.97,0.01,0.06,-0.02999999999999997,0.37,0.15,0.88,0.01,0.14,-0.020000000000000018,0.84,0.90,0.98,0.00,0.03,-0.009999999999999981,0.09999999999999998,0.42,0.56,0.16,0.48,-0.040000000000000036,0.42000000000000004
0.54,0.55,0.31,0.43,0.019999999999999962,0.14999999999999997,0.44,0.94,0.02,0.55,-0.49,0.54,0.82,0.86,0.08,0.10,0.04000000000000001,0.10000000000000005,0.85,0.86,0.08,0.13,0.010000000000000009,0.07000000000000002,0.15,0.37,0.51,0.65,-0.020000000000000018,0.33999999999999997,0.30,0.38,0.52,0.54,0.07999999999999996,0.17999999999999994
0.89,0.97,0.03,0.07,-0.03999999999999998,0.07999999999999999,0.56,0.60,0.38,0.39,0.010000000000000009,0.05999999999999994,0.31,0.69,0.04,0.39,-0.07999999999999996,0.6499999999999999,0.50,0.86,0.08,0.35,-0.20999999999999996,0.42,0.82,0.94,0.02,0.14,-0.07999999999999996,0.16000000000000006,0.67,0.73,0.20,0.33,-0.06,0.12999999999999995
0.85,0.96,0.03,0.14,-0.09999999999999998,0.12000000000000002,0.17,0.71,0.20,0.43,-0.13999999999999996,0.6299999999999999,0.57,0.67,0.16,0.28,0.04999999999999993,0.27,0.51,0.55,0.17,0.32,0.12999999999999995,0.31999999999999995,0.21,0.74,0.03,0.77,-0.51,0.76,0.24,0.63,0.04,0.40,-0.030000000000000027,0.72
0.50,0.63,0.20,0.32,0.04999999999999999,0.3,0.63,0.78,0.16,0.21,0.009999999999999981,0.21,0.08,0.85,0.10,0.65,-0.5,0.8200000000000001,0.34,0.89,0.07,0.46,-0.35000000000000003,0.5899999999999999,0.89,0.90,0.07,0.09,0.009999999999999981,0.03999999999999998,0.82,0.89,0.03,0.07,0.03999999999999998,0.15000000000000005
0.90,0.96,0.00,0.04,3.469446951953614e-17,0.09999999999999998,0.97,0.98,0.01,0.02,1.734723475976807e-17,0.020000000000000025,0.09,0.87,0.08,0.24,-0.10999999999999999,0.8300000000000001,0.06,0.96,0.02,0.24,-0.19999999999999996,0.9199999999999999,0.10,0.11,0.59,0.64,0.25,0.31000000000000005,0.04,0.86,0.02,0.71,-0.57,0.94
0.81,0.81,0.07,0.11,0.07999999999999995,0.11999999999999994,0.90,0.98,0.01,0.06,-0.03999999999999998,0.08999999999999998,0.66,0.73,0.08,0.18,0.09000000000000002,0.25999999999999995,0.49,0.61,0.13,0.31,0.08000000000000002,0.38,0.04,0.68,0.12,0.15,0.16999999999999996,0.84,0.98,0.99,0.00,0.01,8.673617379884035e-18,0.020000000000000018
0.05,0.82,0.03,0.17,0.010000000000000037,0.9199999999999999,0.83,0.85,0.01,0.16,-0.009999999999999981,0.16000000000000003,0.28,0.29,0.38,0.72,-0.010000000000000009,0.33999999999999997,0.43,0.52,0.17,0.27,0.20999999999999996,0.4,0.22,0.71,0.23,0.55,-0.26,0.55,0.94,0.97,0.01,0.05,-0.019999999999999976,0.05000000000000005
0.23,0.71,0.18,0.76,-0.47,0.5900000000000001,0.50,0.72,0.01,0.25,0.030000000000000027,0.49,0.14,0.60,0.31,0.81,-0.41000000000000003,0.55,0.19,0.35,0.12,0.31,0.34,0.6900000000000001,0.49,0.88,0.12,0.46,-0.34,0.39,0.26,0.64,0.11,0.13,0.22999999999999998,0.63
0.26,0.67,0.33,0.43,-0.10000000000000003,0.41,0.69,0.85,0.12,0.27,-0.12,0.19000000000000006,0.76,0.94,0.01,0.16,-0.09999999999999995,0.22999999999999998,0.30,0.40,0.12,0.57,0.030000000000000027,0.58,0.91,0.96,0.02,0.06,-0.019999999999999962,0.06999999999999997,0.28,0.91,0.00,0.45,-0.36000000000000004,0.72
0.65,0.93,0.02,0.34,-0.2700000000000001,0.32999999999999996,0.24,0.72,0.24,0.74,-0.45999999999999996,0.52,0.50,0.62,0.08,0.12,0.26,0.42,0.39,0.47,0.23,0.43,0.10000000000000003,0.38,0.97,0.98,0.02,0.03,-0.009999999999999981,0.010000000000000026,0.80,0.96,0.04,0.15,-0.10999999999999996,0.15999999999999995
0.28,0.60,0.30,0.34,0.06,0.42,0.92,0.96,0.01,0.04,3.469446951953614e-17,0.06999999999999997,0.61,0.79,0.06,0.16,0.04999999999999996,0.33,0.97,1.00,0.00,0.01,-0.01,0.030000000000000027,0.47,0.64,0.12,0.35,0.010000000000000009,0.41000000000000003,0.49,0.55,0.43,0.49,-0.040000000000000036,0.08000000000000002
0.46,0.71,0.25,0.33,-0.03999999999999998,0.29000000000000004,0.67,0.89,0.03,0.20,-0.09000000000000002,0.29999999999999993,0.24,0.35,0.56,0.62,0.030000000000000027,0.19999999999999996,0.51,0.56,0.04,0.21,0.22999999999999995,0.45,0.67,0.85,0.03,0.05,0.10000000000000002,0.29999999999999993,0.97,0.98,0.02,0.02,1.734723475976807e-17,0.010000000000000026
0.32,0.41,0.14,0.18,0.4100000000000001,0.5399999999999999,0.39,0.90,0.04,0.22,-0.12000000000000002,0.57,0.62,0.62,0.33,0.36,0.020000000000000018,0.04999999999999999,0.30,0.65,0.20,0.45,-0.10000000000000003,0.49999999999999994,0.64,0.90,0.01,0.11,-0.010000000000000023,0.35,0.03,0.59,0.00,0.68,-0.27,0.97
0.76,0.91,0.01,0.22,-0.13000000000000003,0.22999999999999998,0.70,0.78,0.00,0.25,-0.030000000000000027,0.30000000000000004,0.33,0.75,0.03,0.26,-0.010000000000000009,0.6399999999999999,0.54,0.89,0.08,0.42,-0.31,0.37999999999999995,0.18,0.31,0.25,0.48,0.20999999999999996,0.5700000000000001,0.51,0.79,0.11,0.41,-0.2,0.38
0.22,0.75,0.10,0.57,-0.31999999999999995,0.68,0.79,0.84,0.04,0.07,0.09000000000000002,0.16999999999999996,0.30,0.89,0.11,0.27,-0.16000000000000003,0.59,0.41,0.51,0.19,0.56,-0.07000000000000006,0.4000000000000001,0.58,0.69,0.14,0.41,-0.09999999999999992,0.28,0.05,0.50,0.16,0.75,-0.25,0.7899999999999999
0.71,0.94,0.05,0.25,-0.18999999999999995,0.24000000000000005,0.26,0.45,0.21,0.43,0.12000000000000005,0.53,0.71,0.86,0.00,0.17,-0.03,0.29000000000000004,0.39,0.85,0.14,0.35,-0.19999999999999996,0.47,0.97,0.99,0.01,0.02,-0.009999999999999992,0.020000000000000025,0.98,0.99,0.00,0.01,8.673617379884035e-18,0.020000000000000018
0.61,0.92,0.01,0.21,-0.13000000000000003,0.38,0.19,0.46,0.12,0.30,0.24000000000000005,0.6900000000000001,0.07,0.69,0.02,0.77,-0.45999999999999996,0.9099999999999999,0.46,0.60,0.22,0.38,0.020000000000000018,0.32000000000000006,0.24,0.52,0.34,0.61,-0.13,0.42,0.36,0.64,0.07,0.62,-0.26,0.5700000000000001
0.47,0.53,0.42,0.52,-0.050000000000000044,0.11000000000000004,0.49,0.91,0.02,0.39,-0.30000000000000004,0.49,0.33,0.94,0.01,0.20,-0.13999999999999996,0.6599999999999999,0.42,0.55,0.13,0.28,0.16999999999999993,0.45000000000000007,0.05,0.47,0.51,0.82,-0.2899999999999999,0.43999999999999995,0.67,0.80,0.13,0.28,-0.08000000000000007,0.19999999999999996
0.03,0.25,0.48,0.96,-0.20999999999999996,0.49,0.39,0.71,0.28,0.58,-0.2899999999999999,0.32999999999999996,0.54,0.60,0.10,0.34,0.06,0.36,0.14,0.69,0.16,0.28,0.030000000000000027,0.7,0.69,0.83,0.07,0.30,-0.12999999999999995,0.24000000000000005,0.29,0.52,0.14,0.68,-0.20000000000000007,0.57
0.62,0.72,0.11,0.38,-0.09999999999999998,0.27,0.27,0.42,0.17,0.35,0.2300000000000001,0.5599999999999999,0.82,0.95,0.01,0.03,0.020000000000000046,0.17000000000000004,0.68,0.71,0.02,0.26,0.030000000000000027,0.29999999999999993,0.10,0.18,0.71,0.79,0.030000000000000027,0.19000000000000006,0.67,0.85,0.06,0.24,-0.08999999999999997,0.26999999999999996
0.03,0.95,0.01,0.73,-0.6799999999999999,0.96,0.33,0.59,0.17,0.38,0.030000000000000027,0.4999999999999999,0.02,0.75,0.25,0.26,-0.010000000000000009,0.73,0.87,0.90,0.04,0.05,0.049999999999999975,0.09,0.33,0.71,0.23,0.50,-0.20999999999999996,0.43999999999999995,0.05,0.84,0.11,0.67,-0.51,0.84
0.66,0.88,0.11,0.25,-0.13,0.22999999999999998,0.54,0.94,0.01,0.42,-0.35999999999999993,0.44999999999999996,0.21,0.89,0.03,0.41,-0.3,0.76,0.82,0.95,0.02,0.18,-0.12999999999999995,0.16000000000000006,0.15,0.58,0.07,0.31,0.11000000000000004,0.78,0.75,0.89,0.02,0.20,-0.09000000000000002,0.23
0.59,0.79,0.11,0.24,-0.030000000000000027,0.30000000000000004,0.69,0.73,0.19,0.21,0.060000000000000026,0.12000000000000005,0.26,0.43,0.03,0.36,0.21000000000000008,0.71,0.03,0.21,0.18,0.56,0.22999999999999998,0.79,0.45,0.53,0.30,0.53,-0.06000000000000005,0.25000000000000006,0.66,0.96,0.02,0.32,-0.27999999999999997,0.31999999999999995
0.08,0.95,0.01,0.46,-0.41,0.91,0.16,0.73,0.12,0.69,-0.41999999999999993,0.72,0.10,0.67,0.03,0.70,-0.37,0.87,0.67,0.75,0.12,0.18,0.07,0.20999999999999996,0.04,0.66,0.13,0.37,-0.030000000000000027,0.83,0.02,0.89,0.10,0.48,-0.37,0.88
0.59,0.95,0.01,0.04,0.010000000000000044,0.4,0.09,0.17,0.16,0.46,0.36999999999999994,0.75,0.68,0.96,0.02,0.26,-0.21999999999999997,0.29999999999999993,0.17,0.51,0.19,0.42,0.07,0.6399999999999999,0.72,0.90,0.02,0.21,-0.11000000000000001,0.26,0.09,0.58,0.21,0.27,0.15000000000000002,0.7000000000000001
0.45,0.89,0.10,0.41,-0.3,0.45000000000000007,0.79,0.97,0.01,0.09,-0.05999999999999997,0.19999999999999996,0.11,0.71,0.07,0.55,-0.26,0.8200000000000001,0.35,0.89,0.05,0.08,0.029999999999999985,0.6,0.32,0.61,0.25,0.28,0.10999999999999999,0.42999999999999994,0.10,0.27,0.59,0.78,-0.050000000000000044,0.31000000000000005
0.25,0.39,0.27,0.62,-0.010000000000000009,0.48,0.44,0.90,0.10,0.43,-0.33,0.4600000000000001,0.27,0.93,0.01,0.01,0.05999999999999995,0.72,0.99,1.00,0.00,0.01,-0.01,0.010000000000000009,0.71,0.86,0.12,0.24,-0.09999999999999998,0.17000000000000004,0.24,0.34,0.19,0.27,0.3899999999999999,0.5700000000000001
0.01,0.39,0.16,0.74,-0.13,0.83,0.71,0.89,0.06,0.16,-0.05000000000000002,0.23000000000000004,0.06,0.35,0.50,0.87,-0.21999999999999997,0.43999999999999995,0.02,0.61,0.01,0.02,0.37,0.97,0.78,0.87,0.05,0.13,0.0,0.16999999999999998,0.89,0.99,0.00,0.08,-0.06999999999999999,0.10999999999999999
0.60,0.65,0.19,0.37,-0.020000000000000018,0.21000000000000002,0.60,0.76,0.01,0.30,-0.06,0.39,0.38,0.97,0.03,0.35,-0.31999999999999995,0.59,0.09,0.46,0.06,0.28,0.26,0.8500000000000001,0.73,0.76,0.05,0.26,-0.020000000000000018,0.22000000000000003,0.12,0.53,0.21,0.45,0.019999999999999962,0.67
0.79,0.80,0.04,0.21,-0.010000000000000037,0.16999999999999996,0.83,0.85,0.10,0.16,-0.009999999999999981,0.07000000000000003,0.87,0.97,0.02,0.04,-0.009999999999999974,0.11,0.83,0.92,0.04,0.05,0.029999999999999957,0.13000000000000003,0.47,0.57,0.30,0.49,-0.05999999999999994,0.23000000000000004,0.33,0.73,0.10,0.60,-0.32999999999999996,0.57
0.37,0.88,0.03,0.36,-0.24,0.6,0.58,0.64,0.26,0.39,-0.030000000000000027,0.16000000000000003,0.74,0.92,0.05,0.11,-0.03000000000000004,0.21000000000000002,0.07,0.93,0.01,0.75,-0.68,0.9199999999999999,0.93,0.95,0.03,0.06,-0.009999999999999953,0.03999999999999995,0.29,0.63,0.33,0.68,-0.31000000000000005,0.37999999999999995
0.99,1.00,0.00,0.01,-0.01,0.010000000000000009,0.44,0.63,0.33,0.46,-0.09000000000000002,0.23000000000000004,0.15,0.35,0.12,0.68,-0.030000000000000027,0.73,0.84,0.86,0.03,0.11,0.030000000000000013,0.13000000000000003,0.57,0.99,0.01,0.34,-0.33,0.42000000000000004,0.01,0.03,0.46,0.67,0.29999999999999993,0.53
0.52,0.96,0.00,0.43,-0.38999999999999996,0.48,0.82,0.85,0.05,0.10,0.05000000000000002,0.13000000000000006,0.14,0.26,0.38,0.68,0.05999999999999994,0.48,0.39,0.95,0.04,0.21,-0.15999999999999995,0.57,0.96,0.98,0.01,0.03,-0.009999999999999981,0.030000000000000034,0.70,0.94,0.03,0.24,-0.17999999999999994,0.27
0.05,0.66,0.08,0.17,0.16999999999999996,0.87,0.22,0.67,0.02,0.15,0.17999999999999997,0.76,0.09,0.16,0.79,0.87,-0.030000000000000027,0.12,0.06,0.85,0.03,0.77,-0.62,0.9099999999999999,0.99,1.00,0.00,0.01,-0.01,0.010000000000000009,0.16,0.39,0.29,0.70,-0.08999999999999997,0.55
0.58,0.59,0.08,0.28,0.13,0.34,0.59,0.82,0.12,0.20,-0.019999999999999962,0.29000000000000004,0.82,0.92,0.07,0.11,-0.03000000000000004,0.11000000000000004,0.30,0.41,0.18,0.25,0.3400000000000001,0.52,0.61,0.75,0.07,0.36,-0.10999999999999999,0.32,0.31,0.78,0.18,0.62,-0.4,0.51
0.58,0.93,0.05,0.38,-0.31000000000000005,0.37000000000000005,0.51,0.99,0.00,0.07,-0.06,0.49,0.06,0.56,0.40,0.85,-0.41000000000000003,0.5399999999999999,0.27,1.00,0.00,0.64,-0.64,0.73,0.08,0.22,0.74,0.76,0.020000000000000018,0.18000000000000005,0.11,0.49,0.39,0.58,-0.06999999999999995,0.5
0.12,0.56,0.02,0.59,-0.15000000000000002,0.86,0.25,0.79,0.09,0.21,-2.7755575615628914e-17,0.66,0.83,0.94,0.04,0.07,-0.009999999999999953,0.13000000000000003,0.20,0.97,0.02,0.34,-0.31,0.78,0.46,0.67,0.19,0.41,-0.08000000000000002,0.35000000000000003,0.12,0.56,0.09,0.42,0.019999999999999962,0.79
0.16,0.44,0.36,0.60,-0.039999999999999925,0.48,0.40,0.78,0.18,0.32,-0.10000000000000003,0.42,0.23,0.43,0.36,0.74,-0.16999999999999993,0.41000000000000003,0.62,0.76,0.18,0.18,0.06,0.2,0.84,0.96,0.04,0.07,-0.02999999999999997,0.12000000000000002,0.17,0.66,0.31,0.67,-0.33000000000000007,0.52
0.12,0.46,0.07,0.71,-0.16999999999999993,0.81,0.74,0.87,0.07,0.16,-0.03,0.19,0.25,0.30,0.62,0.67,0.029999999999999916,0.13,0.46,0.84,0.15,0.30,-0.13999999999999996,0.39,0.18,0.44,0.18,0.72,-0.15999999999999992,0.6400000000000001,0.45,0.91,0.06,0.09,-2.7755575615628914e-17,0.49000000000000005
0.78,0.90,0.03,0.03,0.06999999999999998,0.18999999999999997,0.34,0.94,0.03,0.42,-0.35999999999999993,0.6299999999999999,0.85,0.96,0.02,0.06,-0.019999999999999962,0.13000000000000003,0.04,0.18,0.56,0.64,0.18000000000000005,0.3999999999999999,0.07,0.14,0.21,0.54,0.31999999999999995,0.72,0.31,0.66,0.06,0.58,-0.24,0.6299999999999999
0.70,0.73,0.27,0.29,-0.019999999999999962,0.030000000000000027,0.54,0.72,0.17,0.45,-0.16999999999999998,0.2899999999999999,0.45,0.80,0.18,0.52,-0.32000000000000006,0.37000000000000005,0.97,1.00,0.00,0.01,-0.01,0.030000000000000027,0.74,0.83,0.00,0.07,0.10000000000000003,0.26,0.79,0.93,0.06,0.15,-0.08000000000000004,0.14999999999999997
0.33,0.95,0.03,0.36,-0.30999999999999994,0.6399999999999999,0.34,0.36,0.26,0.37,0.27,0.3999999999999999,0.09,0.41,0.27,0.42,0.1700000000000001,0.64,0.77,0.97,0.01,0.02,0.010000000000000026,0.21999999999999997,0.85,0.97,0.02,0.08,-0.049999999999999975,0.13000000000000003,0.56,0.62,0.22,0.28,0.09999999999999998,0.21999999999999995
0.45,0.87,0.04,0.37,-0.24,0.51,0.95,0.97,0.02,0.03,2.7755575615628914e-17,0.030000000000000044,0.89,1.00,0.00,0.05,-0.05,0.10999999999999999,0.77,0.92,0.00,0.18,-0.10000000000000003,0.22999999999999998,0.27,0.87,0.06,0.58,-0.44999999999999996,0.6699999999999999,0.81,0.98,0.02,0.04,-0.019999999999999983,0.16999999999999996
0.41,0.83,0.08,0.39,-0.21999999999999997,0.5100000000000001,0.61,0.65,0.04,0.25,0.09999999999999998,0.35000000000000003,0.13,0.31,0.26,0.54,0.1499999999999999,0.61,0.51,0.87,0.02,0.39,-0.26,0.47,0.51,0.96,0.00,0.05,-0.009999999999999967,0.49,0.55,0.66,0.20,0.29,0.04999999999999999,0.24999999999999994
0.58,0.83,0.01,0.20,-0.02999999999999997,0.41000000000000003,0.41,0.60,0.40,0.59,-0.18999999999999995,0.19000000000000006,0.13,0.26,0.03,0.05,0.69,0.84,0.92,0.95,0.01,0.08,-0.029999999999999957,0.06999999999999997,0.68,0.91,0.01,0.02,0.06999999999999997,0.30999999999999994,0.69,0.70,0.21,0.31,-0.009999999999999953,0.10000000000000006
0.65,0.90,0.08,0.22,-0.12000000000000002,0.26999999999999996,0.68,0.70,0.09,0.15,0.15000000000000005,0.22999999999999995,0.57,0.69,0.26,0.31,5.551115123125783e-17,0.17000000000000004,0.11,0.97,0.01,0.86,-0.83,0.88,0.66,0.90,0.06,0.30,-0.2,0.27999999999999997,0.68,0.94,0.01,0.30,-0.23999999999999994,0.30999999999999994
0.06,0.47,0.15,0.75,-0.21999999999999997,0.7899999999999999,0.34,0.78,0.17,0.38,-0.16000000000000003,0.4899999999999999,0.14,0.52,0.07,0.63,-0.15000000000000002,0.79,0.95,0.99,0.00,0.02,-0.009999999999999992,0.050000000000000044,0.62,0.70,0.07,0.19,0.11000000000000004,0.31,0.89,0.99,0.01,0.01,8.673617379884035e-18,0.09999999999999999
0.89,0.93,0.05,0.08,-0.01000000000000005,0.059999999999999984,0.97,0.98,0.02,0.02,1.734723475976807e-17,0.010000000000000026,0.27,0.84,0.11,0.18,-0.019999999999999962,0.62,0.02,0.96,0.01,0.68,-0.64,0.97,0.84,0.97,0.01,0.02,0.010000000000000026,0.15000000000000002,0.37,0.98,0.01,0.05,-0.029999999999999985,0.62
0.96,0.96,0.02,0.04,3.469446951953614e-17,0.020000000000000035,0.63,0.77,0.14,0.23,-2.7755575615628914e-17,0.22999999999999998,0.94,0.96,0.01,0.04,3.469446951953614e-17,0.05000000000000005,0.86,0.93,0.04,0.11,-0.04000000000000005,0.1,0.13,0.89,0.05,0.33,-0.22000000000000003,0.82,0.60,0.68,0.26,0.36,-0.040000000000000036,0.14
0.82,0.90,0.01,0.04,0.05999999999999998,0.17000000000000004,0.35,0.48,0.12,0.65,-0.13,0.53,0.33,0.81,0.12,0.19,-5.551115123125783e-17,0.5499999999999999,0.15,0.45,0.36,0.71,-0.15999999999999992,0.49,0.94,0.96,0.01,0.02,0.020000000000000035,0.05000000000000005,0.44,0.85,0.06,0.23,-0.07999999999999999,0.5
0.31,0.58,0.36,0.53,-0.10999999999999999,0.32999999999999996,0.93,0.97,0.02,0.05,-0.019999999999999976,0.04999999999999995,0.17,0.39,0.07,0.74,-0.13,0.76,0.96,0.97,0.02,0.03,2.7755575615628914e-17,0.020000000000000035,0.97,0.98,0.02,0.02,1.734723475976807e-17,0.010000000000000026,0.89,0.97,0.02,0.07,-0.03999999999999998,0.08999999999999998
0.79,0.92,0.01,0.08,-4.163336342344337e-17,0.19999999999999996,0.58,0.63,0.07,0.36,0.010000000000000009,0.35000000000000003,0.37,0.93,0.05,0.28,-0.21000000000000008,0.58,0.02,0.82,0.05,0.13,0.050000000000000044,0.9299999999999999,0.58,0.63,0.27,0.33,0.03999999999999998,0.15000000000000002,0.51,0.79,0.06,0.15,0.05999999999999997,0.43
0.92,0.99,0.01,0.02,-0.009999999999999992,0.06999999999999997,0.19,0.70,0.24,0.78,-0.48,0.5700000000000001,0.56,0.76,0.06,0.30,-0.06,0.37999999999999995,0.18,0.22,0.22,0.41,0.37000000000000005,0.6000000000000001,0.72,0.89,0.00,0.16,-0.05000000000000002,0.28,0.37,0.80,0.08,0.17,0.029999999999999943,0.55
0.59,0.65,0.13,0.33,0.019999999999999962,0.28,0.76,0.90,0.08,0.14,-0.040000000000000036,0.15999999999999998,0.08,0.90,0.02,0.53,-0.43000000000000005,0.9,0.67,0.72,0.15,0.24,0.040000000000000036,0.17999999999999997,0.72,0.90,0.03,0.10,-2.7755575615628914e-17,0.25,0.75,0.83,0.14,0.22,-0.04999999999999996,0.10999999999999999
0.86,0.94,0.06,0.07,-0.009999999999999953,0.08000000000000002,0.21,0.63,0.24,0.46,-0.09000000000000002,0.55,1.00,1.00,0.00,0.00,0.0,0.0,0.23,0.56,0.08,0.72,-0.28,0.6900000000000001,0.78,0.92,0.04,0.10,-0.020000000000000046,0.17999999999999997,1.00,1.00,0.00,0.00,0.0,0.0
0.60,0.79,0.10,0.38,-0.17000000000000004,0.30000000000000004,0.22,0.48,0.38,0.73,-0.20999999999999996,0.4,0.24,0.53,0.04,0.31,0.15999999999999998,0.72,0.39,0.57,0.32,0.39,0.040000000000000036,0.29,0.00,0.32,0.49,0.91,-0.2300000000000001,0.51,0.81,0.99,0.01,0.07,-0.06,0.17999999999999994
0.44,0.48,0.48,0.49,0.030000000000000027,0.08000000000000007,0.14,0.95,0.03,0.60,-0.5499999999999999,0.83,0.50,0.94,0.03,0.48,-0.41999999999999993,0.47,0.64,0.82,0.07,0.11,0.07000000000000005,0.29,0.16,0.37,0.42,0.49,0.14,0.42,0.91,0.93,0.06,0.08,-0.01000000000000005,0.02999999999999997
0.12,0.78,0.07,0.84,-0.62,0.81,0.24,0.68,0.25,0.44,-0.12000000000000005,0.51,0.77,0.87,0.01,0.18,-0.04999999999999999,0.21999999999999997,0.71,0.73,0.08,0.17,0.1,0.21000000000000002,0.30,0.90,0.06,0.44,-0.34,0.6399999999999999,0.94,1.00,0.00,0.04,-0.04,0.06000000000000005
0.06,0.89,0.05,0.58,-0.47,0.8899999999999999,0.58,0.92,0.05,0.08,-4.163336342344337e-17,0.37000000000000005,0.92,0.94,0.02,0.07,-0.009999999999999953,0.059999999999999956,0.02,0.98,0.01,0.13,-0.10999999999999999,0.97,0.25,0.42,0.10,0.29,0.2900000000000001,0.65,0.66,0.72,0.04,0.20,0.08000000000000002,0.3
