e1 m-,e1 m+,e1 n-,e1 n+,e1 h-,e1 h+,e2 m-,e2 m+,e2 n-,e2 n+,e2 h-,e2 h+,e3 m-,e3 m+,e3 n-,e3 n+,e3 h-,e3 h+,e4 m-,e4 m+,e4 n-,e4 n+,e4 h-,e4 h+,e5 m-,e5 m+,e5 n-,e5 n+,e5 h-,e5 h+,e6 m-,e6 m+,e6 n-,e6 n+,e6 h-,e6 h+
0.98,0.99,0.01,0.02,-0.009999999999999992,0.010000000000000018,0.59,0.94,0.05,0.13,-0.06999999999999995,0.36000000000000004,0.67,0.92,0.05,0.14,-0.06000000000000005,0.27999999999999997,0.38,0.66,0.12,0.15,0.18999999999999997,0.5,0.11,0.65,0.29,0.50,-0.15000000000000002,0.6000000000000001,0.15,0.37,0.13,0.69,-0.05999999999999994,0.72
0.41,0.79,0.12,0.32,-0.11000000000000004,0.4700000000000001,0.30,0.44,0.13,0.44,0.12000000000000005,0.57,0.98,1.00,0.00,0.01,-0.01,0.020000000000000018,0.40,0.93,0.05,0.58,-0.51,0.5499999999999999,0.79,0.90,0.08,0.20,-0.10000000000000003,0.12999999999999995,0.05,0.25,0.45,0.85,-0.09999999999999998,0.49999999999999994
0.41,0.52,0.30,0.42,0.06,0.2900000000000001,0.88,0.97,0.01,0.02,0.010000000000000026,0.11,0.12,0.64,0.32,0.58,-0.21999999999999997,0.56,0.96,0.98,0.01,0.02,1.734723475976807e-17,0.030000000000000034,0.67,0.90,0.06,0.08,0.019999999999999976,0.26999999999999996,0.71,0.96,0.04,0.18,-0.13999999999999996,0.25000000000000006
0.10,0.24,0.04,0.57,0.19000000000000006,0.86,0.54,0.87,0.00,0.33,-0.2,0.45999999999999996,0.73,0.75,0.24,0.25,0.0,0.030000000000000027,0.66,0.82,0.01,0.11,0.07000000000000005,0.32999999999999996,0.24,0.54,0.44,0.47,-0.010000000000000009,0.32,0.65,0.98,0.02,0.30,-0.27999999999999997,0.32999999999999996
0.94,0.95,0.05,0.06,-0.009999999999999953,0.01000000000000005,0.08,0.18,0.03,0.27,0.55,0.89,0.27,0.96,0.02,0.37,-0.32999999999999996,0.71,0.87,0.94,0.03,0.12,-0.05999999999999994,0.1,0.21,0.31,0.07,0.73,-0.040000000000000036,0.72,0.02,0.26,0.12,0.37,0.37,0.86
0.15,0.56,0.07,0.27,0.16999999999999993,0.78,0.10,0.36,0.63,0.85,-0.20999999999999996,0.27,0.54,0.87,0.11,0.34,-0.21000000000000002,0.35,0.97,0.98,0.01,0.03,-0.009999999999999981,0.020000000000000025,0.94,0.97,0.03,0.06,-0.02999999999999997,0.030000000000000054,0.85,0.96,0.02,0.03,0.010000000000000037,0.13000000000000003
0.58,0.98,0.00,0.16,-0.13999999999999999,0.42000000000000004,0.53,0.60,0.18,0.37,0.030000000000000027,0.29,0.61,0.62,0.23,0.34,0.03999999999999998,0.16,0.83,0.97,0.01,0.12,-0.08999999999999997,0.16000000000000003,0.23,0.39,0.44,0.50,0.10999999999999999,0.33,0.36,0.84,0.04,0.30,-0.13999999999999996,0.6
0.19,0.37,0.16,0.72,-0.08999999999999997,0.65,0.82,0.82,0.12,0.17,0.010000000000000037,0.06000000000000005,0.80,0.83,0.05,0.08,0.09000000000000004,0.14999999999999997,0.63,0.99,0.00,0.30,-0.29,0.37,0.04,0.47,0.46,0.91,-0.38,0.49999999999999994,0.46,0.87,0.10,0.43,-0.3,0.44000000000000006
0.77,0.91,0.06,0.12,-0.030000000000000027,0.16999999999999998,0.69,0.72,0.22,0.27,0.010000000000000009,0.09000000000000005,0.53,0.90,0.01,0.22,-0.12000000000000002,0.45999999999999996,0.46,0.62,0.15,0.53,-0.15000000000000002,0.39,0.93,0.97,0.03,0.05,-0.019999999999999976,0.03999999999999995,0.23,0.35,0.35,0.68,-0.030000000000000027,0.42000000000000004
0.23,0.36,0.01,0.41,0.23000000000000004,0.76,0.19,0.67,0.01,0.43,-0.10000000000000003,0.8,0.17,0.69,0.04,0.39,-0.07999999999999996,0.7899999999999999,0.66,0.75,0.06,0.33,-0.08000000000000002,0.27999999999999997,0.99,1.00,0.00,0.00,0.0,0.010000000000000009,0.85,0.98,0.00,0.12,-0.09999999999999998,0.15000000000000002
0.99,0.99,0.00,0.00,0.010000000000000009,0.010000000000000009,0.33,0.38,0.61,0.67,-0.050000000000000044,0.05999999999999994,0.55,0.97,0.01,0.07,-0.03999999999999998,0.43999999999999995,0.94,0.96,0.01,0.02,0.020000000000000035,0.05000000000000005,0.05,0.75,0.12,0.38,-0.13,0.83,0.18,0.25,0.21,0.56,0.18999999999999995,0.6100000000000001
0.53,0.56,0.10,0.31,0.12999999999999995,0.37,0.79,0.80,0.16,0.17,0.029999999999999943,0.04999999999999996,0.26,0.62,0.36,0.47,-0.08999999999999997,0.38,0.16,0.60,0.22,0.25,0.15000000000000002,0.62,0.50,0.57,0.19,0.24,0.19000000000000006,0.31,0.79,0.91,0.05,0.14,-0.050000000000000044,0.15999999999999998
0.38,0.66,0.05,0.51,-0.17000000000000004,0.57,0.85,0.88,0.10,0.13,-0.010000000000000009,0.05000000000000002,0.47,0.79,0.14,0.18,0.02999999999999997,0.39,0.82,0.98,0.01,0.11,-0.08999999999999998,0.17000000000000004,0.61,0.67,0.32,0.34,-0.010000000000000064,0.07,0.10,0.47,0.31,0.37,0.16000000000000003,0.5900000000000001
0.47,0.53,0.32,0.41,0.06,0.21000000000000002,0.91,1.00,0.00,0.04,-0.04,0.08999999999999997,0.74,0.76,0.07,0.12,0.12,0.19,0.48,0.75,0.20,0.49,-0.24,0.32,0.09,0.13,0.36,0.58,0.29000000000000004,0.55,0.11,0.79,0.03,0.28,-0.07000000000000006,0.86
0.56,0.87,0.04,0.15,-0.01999999999999999,0.39999999999999997,0.04,0.14,0.16,0.67,0.18999999999999995,0.7999999999999999,0.72,0.72,0.02,0.27,0.010000000000000009,0.26,0.50,0.70,0.19,0.32,-0.019999999999999962,0.31,0.22,0.41,0.03,0.46,0.13000000000000006,0.75,0.41,0.47,0.14,0.39,0.14,0.45000000000000007
0.22,0.87,0.04,0.35,-0.21999999999999997,0.74,0.57,0.67,0.18,0.25,0.07999999999999996,0.25000000000000006,0.23,0.79,0.09,0.54,-0.33000000000000007,0.68,0.20,0.23,0.26,0.71,0.06000000000000005,0.54,0.07,0.21,0.50,0.54,0.25,0.42999999999999994,0.50,0.71,0.00,0.44,-0.14999999999999997,0.5
0.75,0.95,0.01,0.18,-0.12999999999999995,0.24,0.44,0.97,0.02,0.53,-0.5,0.54,0.95,0.96,0.04,0.05,-0.009999999999999967,0.010000000000000044,0.20,0.22,0.10,0.19,0.5900000000000001,0.7000000000000001,0.56,0.70,0.26,0.34,-0.03999999999999998,0.17999999999999994,0.56,0.72,0.28,0.41,-0.12999999999999995,0.15999999999999992
0.83,0.87,0.13,0.14,-0.010000000000000009,0.040000000000000036,0.95,0.96,0.02,0.03,0.010000000000000037,0.030000000000000044,0.98,0.98,0.01,0.01,0.010000000000000018,0.010000000000000018,0.01,0.48,0.48,0.91,-0.39,0.51,0.42,0.63,0.26,0.54,-0.17000000000000004,0.32000000000000006,0.79,0.97,0.01,0.08,-0.049999999999999975,0.19999999999999996
0.55,0.83,0.15,0.32,-0.14999999999999997,0.29999999999999993,0.88,0.94,0.03,0.03,0.030000000000000054,0.09,0.16,0.48,0.16,0.82,-0.29999999999999993,0.6799999999999999,0.70,0.98,0.02,0.10,-0.07999999999999999,0.28,0.99,0.99,0.01,0.01,8.673617379884035e-18,8.673617379884035e-18,0.17,0.20,0.38,0.54,0.26,0.44999999999999996
0.31,0.63,0.04,0.27,0.09999999999999998,0.6499999999999999,0.30,0.37,0.30,0.51,0.12,0.39999999999999997,0.31,0.81,0.08,0.62,-0.43000000000000005,0.61,0.48,0.70,0.00,0.18,0.12000000000000005,0.52,0.93,0.94,0.06,0.07,-0.009999999999999953,0.009999999999999953,0.10,0.25,0.30,0.72,0.030000000000000027,0.6000000000000001
0.88,0.93,0.02,0.09,-0.020000000000000046,0.09999999999999999,0.74,0.92,0.03,0.20,-0.12000000000000005,0.23,0.97,1.00,0.00,0.02,-0.02,0.030000000000000027,0.32,0.39,0.07,0.53,0.07999999999999996,0.6099999999999999,0.75,0.88,0.05,0.13,-0.010000000000000009,0.2,0.85,0.93,0.03,0.08,-0.01000000000000005,0.12000000000000002
0.42,0.98,0.02,0.30,-0.27999999999999997,0.56,0.77,0.93,0.04,0.06,0.009999999999999953,0.18999999999999997,0.06,0.80,0.11,0.32,-0.12000000000000005,0.83,0.73,0.85,0.14,0.18,-0.02999999999999997,0.13,0.44,0.58,0.23,0.42,5.551115123125783e-17,0.33000000000000007,0.58,0.94,0.02,0.05,0.01000000000000005,0.4
0.19,0.98,0.02,0.54,-0.52,0.79,0.53,0.66,0.28,0.38,-0.040000000000000036,0.18999999999999995,0.97,0.98,0.01,0.02,1.734723475976807e-17,0.020000000000000025,0.81,0.94,0.01,0.02,0.04000000000000005,0.17999999999999994,0.52,0.79,0.06,0.17,0.03999999999999995,0.42,0.19,0.44,0.35,0.76,-0.19999999999999996,0.4600000000000001
0.53,0.93,0.05,0.27,-0.20000000000000007,0.42,0.17,0.82,0.04,0.30,-0.11999999999999994,0.7899999999999999,0.27,0.96,0.02,0.23,-0.18999999999999997,0.71,0.01,0.63,0.24,0.44,-0.07,0.75,0.09,0.94,0.01,0.85,-0.7899999999999999,0.9,0.72,0.99,0.01,0.16,-0.15,0.27
0.87,0.98,0.01,0.05,-0.029999999999999985,0.12000000000000001,0.26,0.40,0.12,0.17,0.42999999999999994,0.62,0.16,0.85,0.11,0.57,-0.41999999999999993,0.73,0.19,0.77,0.10,0.10,0.12999999999999998,0.7100000000000001,0.05,0.50,0.33,0.53,-0.030000000000000027,0.6199999999999999,0.36,0.53,0.39,0.45,0.019999999999999962,0.25
0.16,0.90,0.01,0.46,-0.36000000000000004,0.83,0.28,0.65,0.13,0.63,-0.28,0.59,0.86,0.87,0.12,0.14,-0.010000000000000009,0.020000000000000018,0.53,0.76,0.09,0.14,0.09999999999999998,0.38,0.80,0.87,0.01,0.15,-0.01999999999999999,0.18999999999999995,0.45,0.81,0.16,0.19,-5.551115123125783e-17,0.39
0.17,0.96,0.01,0.04,3.469446951953614e-17,0.82,0.09,0.83,0.09,0.47,-0.29999999999999993,0.8200000000000001,0.94,0.97,0.02,0.03,2.7755575615628914e-17,0.04000000000000005,0.23,0.50,0.50,0.73,-0.22999999999999998,0.27,0.90,0.98,0.01,0.06,-0.03999999999999998,0.08999999999999998,0.15,0.87,0.12,0.82,-0.69,0.73
0.23,0.64,0.22,0.74,-0.38,0.55,0.82,0.93,0.01,0.14,-0.07000000000000006,0.17000000000000004,0.67,0.68,0.04,0.25,0.06999999999999995,0.29,0.48,0.64,0.11,0.37,-0.010000000000000009,0.41000000000000003,0.78,0.95,0.02,0.11,-0.059999999999999956,0.19999999999999998,0.82,0.87,0.08,0.10,0.03,0.10000000000000005
0.24,0.39,0.17,0.22,0.39,0.59,0.90,0.94,0.00,0.08,-0.01999999999999995,0.09999999999999998,0.84,0.94,0.02,0.07,-0.009999999999999953,0.14000000000000004,0.64,0.91,0.07,0.24,-0.15000000000000002,0.29,0.49,0.95,0.00,0.09,-0.03999999999999995,0.51,0.79,0.90,0.01,0.03,0.06999999999999998,0.19999999999999996
0.74,0.96,0.01,0.06,-0.019999999999999962,0.25,0.42,0.69,0.26,0.36,-0.04999999999999993,0.32000000000000006,0.01,0.40,0.43,0.63,-0.030000000000000027,0.56,0.24,0.55,0.37,0.58,-0.13,0.39,0.51,0.62,0.36,0.46,-0.08000000000000002,0.13,0.44,0.66,0.03,0.26,0.07999999999999996,0.53
0.87,0.99,0.01,0.06,-0.04999999999999999,0.12000000000000001,0.56,0.91,0.03,0.34,-0.25000000000000006,0.4099999999999999,0.61,0.68,0.04,0.10,0.21999999999999995,0.35000000000000003,0.95,0.97,0.00,0.01,0.020000000000000025,0.050000000000000044,0.16,0.51,0.35,0.81,-0.32000000000000006,0.49,0.69,0.73,0.20,0.23,0.04000000000000001,0.11000000000000004
0.52,0.74,0.26,0.48,-0.21999999999999997,0.21999999999999997,0.66,0.90,0.09,0.09,0.009999999999999981,0.24999999999999997,0.18,0.21,0.68,0.76,0.030000000000000027,0.14,0.90,0.96,0.03,0.08,-0.039999999999999966,0.06999999999999998,0.34,0.47,0.13,0.29,0.24000000000000005,0.5299999999999999,0.55,0.92,0.07,0.17,-0.09000000000000005,0.37999999999999995
1.00,1.00,0.00,0.00,0.0,0.0,0.77,0.95,0.01,0.03,0.020000000000000046,0.21999999999999997,0.24,0.69,0.19,0.33,-0.019999999999999962,0.5700000000000001,0.08,0.33,0.21,0.71,-0.040000000000000036,0.7100000000000001,0.35,0.42,0.46,0.55,0.030000000000000027,0.19,0.96,1.00,0.00,0.03,-0.03,0.040000000000000036
0.44,0.77,0.17,0.49,-0.26,0.39,0.48,0.97,0.02,0.31,-0.27999999999999997,0.5,0.39,0.78,0.18,0.49,-0.27,0.43,0.27,0.81,0.15,0.31,-0.12000000000000005,0.58,0.98,0.98,0.00,0.01,0.010000000000000018,0.020000000000000018,0.16,0.32,0.27,0.47,0.20999999999999996,0.57
0.51,0.84,0.14,0.44,-0.27999999999999997,0.35,0.39,0.92,0.02,0.14,-0.06000000000000005,0.59,0.16,0.34,0.33,0.36,0.29999999999999993,0.51,0.96,0.99,0.00,0.01,8.673617379884035e-18,0.040000000000000036,0.44,0.79,0.12,0.26,-0.050000000000000044,0.44000000000000006,0.50,0.71,0.03,0.46,-0.16999999999999998,0.47
0.99,1.00,0.00,0.00,0.0,0.010000000000000009,0.28,0.73,0.15,0.49,-0.21999999999999997,0.57,0.36,0.99,0.00,0.04,-0.029999999999999992,0.64,0.89,0.97,0.01,0.02,0.010000000000000026,0.09999999999999999,0.30,0.99,0.01,0.25,-0.24,0.69,0.48,0.55,0.16,0.51,-0.06000000000000005,0.36
0.66,0.90,0.04,0.11,-0.010000000000000023,0.3,0.09,0.93,0.00,0.22,-0.15000000000000005,0.91,0.27,0.39,0.12,0.50,0.10999999999999999,0.61,0.59,0.82,0.02,0.20,-0.019999999999999962,0.39,0.50,0.91,0.01,0.36,-0.27,0.49,0.61,0.64,0.19,0.30,0.06,0.2
0.41,0.90,0.07,0.12,-0.020000000000000018,0.52,0.11,0.49,0.18,0.50,0.010000000000000009,0.71,0.46,0.64,0.22,0.35,0.010000000000000009,0.32000000000000006,0.67,0.68,0.16,0.17,0.14999999999999994,0.16999999999999996,0.50,0.59,0.06,0.41,5.551115123125783e-17,0.44,0.83,0.91,0.05,0.12,-0.030000000000000027,0.12000000000000004
0.74,0.98,0.01,0.13,-0.10999999999999999,0.25,0.51,0.92,0.01,0.34,-0.26000000000000006,0.48,0.02,0.14,0.21,0.29,0.5700000000000001,0.77,0.02,0.94,0.05,0.65,-0.59,0.9299999999999999,0.66,0.74,0.18,0.27,-0.010000000000000009,0.15999999999999998,0.71,0.86,0.06,0.19,-0.04999999999999999,0.23000000000000004
0.46,0.63,0.01,0.45,-0.08000000000000002,0.53,0.71,0.93,0.02,0.10,-0.030000000000000054,0.27,0.14,0.43,0.11,0.83,-0.2599999999999999,0.75,0.70,0.74,0.18,0.29,-0.02999999999999997,0.12000000000000005,0.55,0.79,0.12,0.33,-0.12000000000000005,0.32999999999999996,1.00,1.00,0.00,0.00,0.0,0.0
0.14,0.90,0.09,0.62,-0.52,0.77,0.72,0.89,0.06,0.28,-0.17000000000000004,0.22000000000000003,0.38,0.73,0.02,0.59,-0.31999999999999995,0.6,0.63,0.90,0.05,0.13,-0.030000000000000027,0.32,0.94,0.97,0.03,0.05,-0.019999999999999976,0.030000000000000054,0.74,0.76,0.06,0.23,0.009999999999999981,0.2
0.84,0.87,0.13,0.15,-0.01999999999999999,0.030000000000000027,0.10,0.68,0.03,0.73,-0.41000000000000003,0.87,0.27,0.51,0.01,0.56,-0.07000000000000006,0.72,0.67,0.86,0.09,0.11,0.030000000000000013,0.23999999999999996,0.85,0.94,0.01,0.12,-0.05999999999999994,0.14,0.72,0.80,0.05,0.24,-0.040000000000000036,0.23000000000000004
0.94,0.98,0.00,0.01,0.010000000000000018,0.06000000000000005,0.90,0.98,0.01,0.02,1.734723475976807e-17,0.08999999999999998,0.49,0.60,0.36,0.42,-0.019999999999999962,0.15000000000000002,0.23,0.86,0.13,0.63,-0.49,0.64,0.78,0.91,0.04,0.08,0.009999999999999967,0.17999999999999997,0.94,0.99,0.00,0.04,-0.029999999999999992,0.06000000000000005
0.96,1.00,0.00,0.01,-0.01,0.040000000000000036,0.47,0.69,0.00,0.44,-0.12999999999999995,0.53,0.63,0.76,0.09,0.31,-0.07,0.28,0.11,0.61,0.20,0.75,-0.36,0.69,0.95,0.97,0.02,0.03,2.7755575615628914e-17,0.030000000000000044,0.40,0.92,0.00,0.18,-0.10000000000000003,0.6
0.81,0.90,0.04,0.11,-0.010000000000000023,0.14999999999999994,0.37,0.97,0.02,0.56,-0.53,0.61,0.70,0.88,0.03,0.09,0.03,0.27,0.16,0.43,0.47,0.65,-0.07999999999999996,0.37,0.64,0.98,0.00,0.16,-0.13999999999999999,0.36,0.87,0.92,0.06,0.08,-4.163336342344337e-17,0.07
0.68,0.84,0.07,0.21,-0.04999999999999996,0.24999999999999994,0.60,0.94,0.00,0.37,-0.30999999999999994,0.4,0.20,0.86,0.10,0.80,-0.66,0.7000000000000001,0.95,0.96,0.01,0.04,3.469446951953614e-17,0.04000000000000004,0.61,0.95,0.03,0.26,-0.20999999999999996,0.36,0.86,0.92,0.08,0.13,-0.050000000000000044,0.06000000000000001
0.10,0.33,0.26,0.52,0.1499999999999999,0.64,0.66,0.76,0.07,0.20,0.03999999999999998,0.26999999999999996,0.62,0.78,0.21,0.36,-0.14,0.17,0.93,1.00,0.00,0.07,-0.07,0.06999999999999995,0.91,0.92,0.08,0.08,-4.163336342344337e-17,0.009999999999999967,0.13,0.56,0.19,0.26,0.17999999999999994,0.6799999999999999
0.99,1.00,0.00,0.01,-0.01,0.010000000000000009,0.27,0.74,0.17,0.42,-0.15999999999999998,0.5599999999999999,0.87,0.99,0.00,0.05,-0.039999999999999994,0.13,0.24,0.80,0.20,0.73,-0.53,0.56,0.18,0.70,0.15,0.61,-0.30999999999999994,0.67,0.65,0.87,0.05,0.23,-0.1,0.3
0.35,0.67,0.01,0.33,-5.551115123125783e-17,0.64,0.89,0.91,0.01,0.02,0.06999999999999997,0.09999999999999999,0.06,0.08,0.78,0.92,0.0,0.15999999999999992,0.68,0.79,0.15,0.25,-0.040000000000000036,0.16999999999999996,0.13,0.40,0.31,0.48,0.12,0.56,0.73,0.77,0.10,0.25,-0.020000000000000018,0.17
0.94,1.00,0.00,0.06,-0.06,0.06000000000000005,0.42,0.76,0.24,0.45,-0.21000000000000002,0.3400000000000001,0.75,0.83,0.10,0.16,0.010000000000000037,0.15,0.81,0.94,0.02,0.18,-0.11999999999999994,0.16999999999999996,0.89,0.92,0.01,0.10,-0.020000000000000046,0.09999999999999999,0.57,0.77,0.18,0.26,-0.030000000000000027,0.25000000000000006
0.37,0.75,0.05,0.39,-0.14,0.58,0.17,0.96,0.00,0.14,-0.09999999999999998,0.83,0.96,1.00,0.00,0.01,-0.01,0.040000000000000036,0.73,0.98,0.00,0.17,-0.15,0.27,0.93,0.98,0.01,0.06,-0.03999999999999998,0.05999999999999995,0.07,0.48,0.47,0.92,-0.4,0.45999999999999996
0.99,1.00,0.00,0.00,0.0,0.010000000000000009,0.36,0.89,0.08,0.14,-0.030000000000000027,0.56,0.44,0.58,0.06,0.18,0.24000000000000005,0.5,0.71,0.89,0.05,0.18,-0.07,0.24000000000000005,0.98,0.99,0.01,0.01,8.673617379884035e-18,0.010000000000000018,0.90,0.94,0.03,0.04,0.020000000000000052,0.06999999999999998
0.81,0.86,0.06,0.09,0.05000000000000002,0.12999999999999995,0.09,0.57,0.29,0.50,-0.06999999999999995,0.6200000000000001,0.19,0.41,0.59,0.73,-0.1399999999999999,0.22000000000000008,0.79,0.98,0.00,0.14,-0.12,0.20999999999999996,0.52,0.55,0.22,0.24,0.20999999999999996,0.26,0.37,0.59,0.32,0.55,-0.14,0.31
0.26,0.71,0.10,0.71,-0.41999999999999993,0.64,0.87,0.97,0.02,0.09,-0.05999999999999997,0.11,0.02,0.35,0.51,0.67,-0.020000000000000018,0.47,0.28,0.47,0.09,0.60,-0.06999999999999995,0.63,0.67,0.95,0.02,0.09,-0.03999999999999995,0.30999999999999994,0.18,0.57,0.24,0.72,-0.2899999999999999,0.5800000000000001
0.56,0.93,0.05,0.42,-0.35000000000000003,0.38999999999999996,0.11,0.48,0.08,0.57,-0.04999999999999993,0.81,0.25,0.32,0.41,0.69,-0.010000000000000009,0.34,0.00,0.43,0.01,0.82,-0.2499999999999999,0.99,0.97,0.98,0.02,0.02,1.734723475976807e-17,0.010000000000000026,0.85,0.96,0.00,0.01,0.030000000000000034,0.15000000000000002
0.86,0.87,0.12,0.12,0.010000000000000009,0.020000000000000018,0.42,0.78,0.15,0.36,-0.14,0.43000000000000005,0.43,0.92,0.08,0.18,-0.10000000000000003,0.49000000000000005,0.50,0.55,0.02,0.43,0.019999999999999962,0.48,0.09,0.22,0.02,0.72,0.06000000000000005,0.89,0.90,1.00,0.00,0.02,-0.02,0.09999999999999998
0.54,0.69,0.10,0.26,0.050000000000000044,0.36,0.34,0.63,0.13,0.52,-0.15000000000000002,0.5299999999999999,0.66,0.66,0.31,0.34,-5.551115123125783e-17,0.02999999999999997,0.89,0.94,0.02,0.05,0.01000000000000005,0.08999999999999998,0.88,0.88,0.01,0.02,0.09999999999999999,0.11,0.04,0.16,0.83,0.87,-0.030000000000000027,0.13
0.01,0.43,0.10,0.27,0.30000000000000004,0.89,0.87,0.92,0.07,0.08,-4.163336342344337e-17,0.06,0.08,0.55,0.26,0.55,-0.10000000000000009,0.66,0.58,0.89,0.02,0.40,-0.29000000000000004,0.4,0.00,0.37,0.09,0.18,0.45,0.91,0.09,0.26,0.22,0.49,0.25,0.6900000000000001
0.25,0.93,0.06,0.15,-0.08000000000000004,0.69,0.32,0.92,0.08,0.60,-0.52,0.6,0.42,0.58,0.06,0.41,0.010000000000000064,0.52,0.10,0.11,0.25,0.39,0.5,0.65,1.00,1.00,0.00,0.00,0.0,0.0,0.12,0.36,0.29,0.77,-0.13,0.5900000000000001
0.54,0.58,0.11,0.35,0.07000000000000006,0.35,0.60,0.77,0.12,0.36,-0.13,0.28,0.25,0.83,0.14,0.37,-0.19999999999999996,0.61,0.54,0.93,0.07,0.15,-0.08000000000000004,0.38999999999999996,0.30,0.97,0.00,0.05,-0.019999999999999976,0.7,0.47,0.47,0.12,0.18,0.35000000000000003,0.41000000000000003
0.54,0.87,0.11,0.30,-0.16999999999999998,0.35,0.33,0.95,0.03,0.57,-0.5199999999999999,0.6399999999999999,0.34,0.91,0.02,0.64,-0.55,0.6399999999999999,0.32,0.48,0.04,0.62,-0.09999999999999998,0.6399999999999999,0.89,0.95,0.00,0.03,0.020000000000000046,0.10999999999999999,0.82,0.91,0.06,0.17,-0.08000000000000004,0.12000000000000005
0.11,0.52,0.31,0.88,-0.4,0.5800000000000001,0.00,0.27,0.67,0.80,-0.07000000000000006,0.32999999999999996,0.93,1.00,0.00,0.02,-0.02,0.06999999999999995,0.19,0.84,0.01,0.77,-0.61,0.8,0.74,0.99,0.00,0.15,-0.13999999999999999,0.26,0.13,0.25,0.03,0.75,0.0,0.84
0.57,0.94,0.04,0.29,-0.22999999999999993,0.39000000000000007,0.02,0.83,0.04,0.32,-0.14999999999999997,0.94,0.01,0.37,0.38,0.42,0.21000000000000002,0.61,0.24,0.95,0.02,0.10,-0.04999999999999996,0.74,0.21,0.81,0.05,0.70,-0.51,0.74,0.11,0.18,0.69,0.79,0.030000000000000027,0.20000000000000007
0.46,0.75,0.11,0.37,-0.12,0.43000000000000005,0.92,0.93,0.05,0.08,-0.01000000000000005,0.029999999999999957,0.06,0.73,0.10,0.77,-0.5,0.84,0.31,0.87,0.01,0.05,0.08,0.6799999999999999,0.06,0.48,0.22,0.34,0.18,0.72,0.49,0.62,0.31,0.40,-0.020000000000000018,0.2
0.79,0.97,0.00,0.06,-0.02999999999999997,0.20999999999999996,0.05,0.11,0.02,0.88,0.010000000000000009,0.9299999999999999,0.67,0.82,0.02,0.07,0.11000000000000004,0.30999999999999994,0.11,0.22,0.30,0.60,0.18000000000000005,0.5900000000000001,0.11,0.62,0.31,0.41,-0.02999999999999997,0.5800000000000001,0.03,0.13,0.79,0.97,-0.09999999999999998,0.17999999999999994
0.16,0.74,0.07,0.18,0.08000000000000002,0.77,0.50,0.65,0.08,0.40,-0.050000000000000044,0.42,0.01,0.68,0.15,0.88,-0.56,0.84,0.76,0.87,0.01,0.17,-0.04000000000000001,0.22999999999999998,0.24,0.61,0.23,0.32,0.07,0.53,0.03,0.42,0.06,0.84,-0.2599999999999999,0.9099999999999999
0.19,0.88,0.12,0.67,-0.55,0.6900000000000001,0.08,0.41,0.57,0.59,1.1102230246251565e-16,0.3500000000000001,0.21,0.66,0.34,0.51,-0.17000000000000004,0.45,0.92,0.97,0.01,0.04,-0.009999999999999974,0.06999999999999997,0.06,0.26,0.56,0.65,0.08999999999999997,0.3799999999999999,0.89,0.98,0.01,0.04,-0.019999999999999983,0.09999999999999999
0.22,0.44,0.18,0.54,0.020000000000000018,0.6000000000000001,0.90,0.98,0.00,0.09,-0.06999999999999998,0.09999999999999998,0.76,0.80,0.16,0.17,0.029999999999999943,0.07999999999999999,0.32,0.74,0.04,0.36,-0.09999999999999998,0.6399999999999999,0.70,0.93,0.03,0.07,-5.551115123125783e-17,0.27,0.19,0.35,0.53,0.55,0.09999999999999998,0.28
0.86,0.92,0.02,0.09,-0.010000000000000037,0.12000000000000001,0.03,0.83,0.01,0.95,-0.7799999999999999,0.96,0.32,0.41,0.24,0.48,0.1100000000000001,0.43999999999999995,0.11,0.14,0.52,0.78,0.07999999999999996,0.37,0.20,0.80,0.04,0.38,-0.18000000000000005,0.76,0.95,0.96,0.02,0.04,3.469446951953614e-17,0.030000000000000044
0.42,0.79,0.19,0.24,-0.030000000000000027,0.39000000000000007,0.19,0.81,0.01,0.59,-0.4,0.8,0.76,0.98,0.02,0.06,-0.03999999999999998,0.22,0.19,0.85,0.13,0.62,-0.47,0.68,0.89,0.91,0.05,0.09,-2.7755575615628914e-17,0.059999999999999984,0.39,0.77,0.04,0.36,-0.13,0.57
0.39,0.44,0.25,0.38,0.18000000000000005,0.36,0.89,0.93,0.03,0.05,0.01999999999999995,0.07999999999999999,0.49,0.74,0.18,0.26,0.0,0.33,0.85,0.99,0.00,0.15,-0.13999999999999999,0.15000000000000002,0.76,0.98,0.01,0.19,-0.16999999999999998,0.22999999999999998,0.53,0.58,0.19,0.39,0.030000000000000027,0.27999999999999997
0.94,0.97,0.03,0.06,-0.02999999999999997,0.030000000000000054,0.78,0.80,0.02,0.13,0.06999999999999995,0.19999999999999998,0.75,0.99,0.01,0.07,-0.06,0.24,0.66,0.90,0.01,0.12,-0.020000000000000018,0.32999999999999996,0.18,0.46,0.52,0.63,-0.08999999999999997,0.30000000000000004,0.16,0.67,0.23,0.64,-0.31000000000000005,0.61
0.23,0.93,0.05,0.61,-0.54,0.72,0.80,0.87,0.13,0.14,-0.010000000000000009,0.06999999999999995,0.44,0.92,0.02,0.37,-0.29000000000000004,0.54,0.07,0.18,0.73,0.79,0.030000000000000027,0.19999999999999996,0.59,0.73,0.16,0.21,0.060000000000000026,0.25,0.04,0.33,0.39,0.54,0.1299999999999999,0.57
